time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
650.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1075,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
651.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1018,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
652.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1300,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
653.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,692,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
654.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,555,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
655.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1168,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
656.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,745,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
657.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,717,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
658.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,558,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
659.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1025,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
660.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,729,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
661.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,833,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
662.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,803,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
663.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,792,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
664.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,752,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
665.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,824,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
666.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1388,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
667.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,598,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
668.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,573,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
669.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1401,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
670.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,958,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
671.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,794,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
672.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1021,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
673.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,664,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
674.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,884,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
675.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,676,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
676.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,765,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
677.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,820,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
678.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,533,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
679.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1254,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
680.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1323,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
681.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,820,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
682.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1467,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
683.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,562,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
684.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1246,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
685.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,850,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
686.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1147,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
687.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1238,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
688.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1117,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
689.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,720,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
690.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,832,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
691.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,859,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
692.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,718,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
693.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1211,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
694.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,638,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
695.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,815,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
696.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1011,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
697.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,590,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
698.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1106,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
699.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,931,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
700.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,835,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
701.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,809,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
702.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1371,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
703.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1211,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
704.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,948,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
705.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1288,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
706.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,758,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
707.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,957,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
708.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,913,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
709.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,683,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
710.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1161,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
711.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,978,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
712.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1402,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
713.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1360,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
714.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1224,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
715.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,542,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
716.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1496,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
717.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,564,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
718.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1266,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
719.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,734,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
720.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1300,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
721.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,566,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
722.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,877,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
723.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,752,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
724.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,691,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
725.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,653,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
726.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,642,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
727.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,709,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
728.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1028,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
729.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,920,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
730.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1178,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
731.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,500,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
732.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,956,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
733.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1136,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
734.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1291,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
735.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,613,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
736.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,990,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
737.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1484,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
738.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1052,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
739.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1005,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
740.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,811,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
741.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1164,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
742.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1221,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
743.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1291,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
744.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1249,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
745.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,886,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
746.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,638,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
747.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,626,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
748.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,564,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
749.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1082,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
750.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1419,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
751.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,651,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
752.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1296,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
753.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,669,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
754.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1468,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
755.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,803,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
756.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1254,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
757.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,792,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
758.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,876,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
759.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1186,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
760.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1408,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
761.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1424,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
762.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,974,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
763.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,676,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
764.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,776,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
765.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1324,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
766.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,898,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
767.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,912,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
768.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,976,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
769.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1283,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
770.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1330,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
771.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,832,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
772.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1498,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
773.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,536,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
774.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1159,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
775.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1452,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
776.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1393,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
777.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,641,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
778.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1338,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
779.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1434,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
780.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1280,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
781.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,518,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
782.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,535,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
783.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,865,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
784.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,994,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
785.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1035,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
786.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,844,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
787.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,640,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
788.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,569,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
789.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1291,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
790.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,878,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
791.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1132,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
792.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1001,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
793.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,778,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
794.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1131,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
795.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,797,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
796.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1356,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
797.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1160,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
798.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1300,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
799.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1033,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
800.0,sfc-ingress1egress1,Ingress1,21,21,SF-A,2188,21,SF-B,3150,7,SF-C,3150,21,Egress1,10.0
801.0,sfc-ingress1egress1,Ingress1,21,21,SF-A,2102,21,SF-B,3150,7,SF-C,3150,21,Egress1,10.0
802.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1123,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
803.0,sfc-ingress1egress1,Ingress1,22,22,SF-A,2223,22,SF-B,3300,7,SF-C,3150,21,Egress1,10.0
804.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1366,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
805.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,982,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
806.0,sfc-ingress1egress1,Ingress1,21,21,SF-A,2166,21,SF-B,3150,7,SF-C,3150,21,Egress1,10.0
807.0,sfc-ingress1egress1,Ingress1,18,18,SF-A,1875,18,SF-B,2700,6,SF-C,2700,18,Egress1,10.0
808.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1444,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
809.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1001,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
810.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1386,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
811.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,909,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
812.0,sfc-ingress1egress1,Ingress1,18,18,SF-A,1865,18,SF-B,2700,6,SF-C,2700,18,Egress1,10.0
813.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1419,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
814.0,sfc-ingress1egress1,Ingress1,16,16,SF-A,1607,16,SF-B,2400,5,SF-C,2250,15,Egress1,10.0
815.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,802,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
816.0,sfc-ingress1egress1,Ingress1,22,22,SF-A,2242,22,SF-B,3300,7,SF-C,3150,21,Egress1,10.0
817.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,988,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
818.0,sfc-ingress1egress1,Ingress1,15,15,SF-A,1536,15,SF-B,2250,5,SF-C,2250,15,Egress1,10.0
819.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1005,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
820.0,sfc-ingress1egress1,Ingress1,16,16,SF-A,1670,16,SF-B,2400,5,SF-C,2250,15,Egress1,10.0
821.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1022,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
822.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1370,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
823.0,sfc-ingress1egress1,Ingress1,18,18,SF-A,1854,18,SF-B,2700,6,SF-C,2700,18,Egress1,10.0
824.0,sfc-ingress1egress1,Ingress1,17,17,SF-A,1790,17,SF-B,2550,5,SF-C,2250,15,Egress1,10.0
825.0,sfc-ingress1egress1,Ingress1,22,22,SF-A,2222,22,SF-B,3300,7,SF-C,3150,21,Egress1,10.0
826.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,858,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
827.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1141,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
828.0,sfc-ingress1egress1,Ingress1,17,17,SF-A,1785,17,SF-B,2550,5,SF-C,2250,15,Egress1,10.0
829.0,sfc-ingress1egress1,Ingress1,21,21,SF-A,2137,21,SF-B,3150,7,SF-C,3150,21,Egress1,10.0
830.0,sfc-ingress1egress1,Ingress1,21,21,SF-A,2126,21,SF-B,3150,7,SF-C,3150,21,Egress1,10.0
831.0,sfc-ingress1egress1,Ingress1,21,21,SF-A,2129,21,SF-B,3150,7,SF-C,3150,21,Egress1,10.0
832.0,sfc-ingress1egress1,Ingress1,15,15,SF-A,1524,15,SF-B,2250,5,SF-C,2250,15,Egress1,10.0
833.0,sfc-ingress1egress1,Ingress1,15,15,SF-A,1536,15,SF-B,2250,5,SF-C,2250,15,Egress1,10.0
834.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1229,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
835.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1130,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
836.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1191,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
837.0,sfc-ingress1egress1,Ingress1,15,15,SF-A,1559,15,SF-B,2250,5,SF-C,2250,15,Egress1,10.0
838.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1257,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
839.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1010,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
840.0,sfc-ingress1egress1,Ingress1,17,17,SF-A,1767,17,SF-B,2550,5,SF-C,2250,15,Egress1,10.0
841.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1473,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
842.0,sfc-ingress1egress1,Ingress1,16,16,SF-A,1652,16,SF-B,2400,5,SF-C,2250,15,Egress1,10.0
843.0,sfc-ingress1egress1,Ingress1,15,15,SF-A,1541,15,SF-B,2250,5,SF-C,2250,15,Egress1,10.0
844.0,sfc-ingress1egress1,Ingress1,17,17,SF-A,1725,17,SF-B,2550,5,SF-C,2250,15,Egress1,10.0
845.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1119,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
846.0,sfc-ingress1egress1,Ingress1,16,16,SF-A,1650,16,SF-B,2400,5,SF-C,2250,15,Egress1,10.0
847.0,sfc-ingress1egress1,Ingress1,18,18,SF-A,1800,18,SF-B,2700,6,SF-C,2700,18,Egress1,10.0
848.0,sfc-ingress1egress1,Ingress1,15,15,SF-A,1505,15,SF-B,2250,5,SF-C,2250,15,Egress1,10.0
849.0,sfc-ingress1egress1,Ingress1,21,21,SF-A,2106,21,SF-B,3150,7,SF-C,3150,21,Egress1,10.0
850.0,sfc-ingress1egress1,Ingress1,18,18,SF-A,1812,18,SF-B,2700,6,SF-C,2700,18,Egress1,10.0
851.0,sfc-ingress1egress1,Ingress1,16,16,SF-A,1650,16,SF-B,2400,5,SF-C,2250,15,Egress1,10.0
852.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,932,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
853.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,770,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
854.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1286,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
855.0,sfc-ingress1egress1,Ingress1,18,18,SF-A,1840,18,SF-B,2700,6,SF-C,2700,18,Egress1,10.0
856.0,sfc-ingress1egress1,Ingress1,16,16,SF-A,1662,16,SF-B,2400,5,SF-C,2250,15,Egress1,10.0
857.0,sfc-ingress1egress1,Ingress1,22,22,SF-A,2241,22,SF-B,3300,7,SF-C,3150,21,Egress1,10.0
858.0,sfc-ingress1egress1,Ingress1,19,19,SF-A,1924,19,SF-B,2850,6,SF-C,2700,18,Egress1,10.0
859.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1234,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
860.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1477,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
861.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1344,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
862.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1177,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
863.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1490,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
864.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,866,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
865.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
