time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
668.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,445,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
669.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,437,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
670.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,526,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
671.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,574,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
672.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,507,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
673.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,534,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
674.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,435,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
675.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,477,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
676.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,561,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
677.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
678.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,480,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
679.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,589,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
680.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,568,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
681.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,553,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
682.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,578,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
683.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,528,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
684.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,532,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
685.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,563,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
686.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,432,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
687.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,599,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
688.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,528,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
689.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,419,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
690.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,422,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
691.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,415,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
692.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,446,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
693.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,564,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
694.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
695.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,564,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
696.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,534,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
697.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,530,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
698.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,425,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
699.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,480,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
700.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,576,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
701.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,594,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
702.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,404,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
703.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
704.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,400,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
705.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,446,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
706.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,565,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
707.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,590,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
708.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,537,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
709.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,498,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
710.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,509,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
711.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,478,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
712.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,558,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
713.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,465,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
714.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,414,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
715.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,473,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
716.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,578,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
717.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,555,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
718.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,426,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
719.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,596,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
720.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,502,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
721.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,507,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
722.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,528,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
723.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,515,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
724.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,466,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
725.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,424,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
726.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,524,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
727.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
728.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,560,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
729.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,435,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
730.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,484,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
731.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,525,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
732.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,428,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
733.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,596,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
734.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,401,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
735.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,571,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
736.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
737.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,487,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
738.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,590,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
739.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,463,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
740.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,539,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
741.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,444,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
742.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,501,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
743.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,421,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
744.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,427,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
745.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,582,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
746.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,444,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
747.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,501,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
748.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,416,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
749.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
750.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,400,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
751.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,478,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
752.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,524,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
753.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,591,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
754.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,486,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
755.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,489,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
756.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,401,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
757.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,414,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
758.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,424,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
759.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,545,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
760.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,548,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
761.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,486,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
762.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,444,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
763.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,564,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
764.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,477,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
765.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,531,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
766.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,440,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
767.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,421,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
768.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,539,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
769.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,481,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
770.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,552,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
771.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,440,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
772.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,498,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
773.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,569,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
774.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,503,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
775.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,463,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
776.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,479,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
777.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,545,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
778.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,547,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
779.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,530,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
780.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,599,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
781.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,558,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
782.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,557,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
783.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,595,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
784.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,418,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
785.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,465,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
786.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,571,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
787.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,547,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
788.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,409,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
789.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,479,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
790.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,434,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
791.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,427,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
792.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,401,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
793.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,567,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
794.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,506,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
795.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,404,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
796.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,552,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
797.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,404,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
798.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,586,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
799.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,448,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
800.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,482,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
801.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,542,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
802.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
803.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,452,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
804.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,592,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
805.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,446,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
806.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,481,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
807.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,543,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
808.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,402,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
809.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,515,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
810.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,408,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
811.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,581,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
812.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,549,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
813.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
814.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,595,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
815.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,407,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
816.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,412,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
817.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,584,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
818.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,433,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
819.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,465,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
820.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,544,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
821.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,558,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
822.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,546,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
823.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,457,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
824.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,582,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
825.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,520,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
826.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,480,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
827.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
828.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,574,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
829.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,426,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
830.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,418,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
831.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,449,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
832.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,593,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
833.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,509,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
834.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,437,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
835.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,524,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
836.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,534,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
837.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,408,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
838.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,471,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
839.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,421,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
840.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,480,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
841.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,428,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
842.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,478,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
843.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,453,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
844.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,534,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
845.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,593,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
846.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,575,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
847.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,424,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
848.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,409,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
849.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,402,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
850.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
851.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,542,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
852.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,422,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
853.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,441,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
854.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,491,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
855.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,415,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
856.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,537,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
857.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,544,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
858.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,525,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
859.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,517,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
860.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,574,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
861.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,537,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
862.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,558,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
863.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,586,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
864.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,554,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
865.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,448,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
866.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
867.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
868.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,453,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
869.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
870.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,404,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
871.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,497,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
872.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,592,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
873.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,576,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
874.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,410,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
875.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,564,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
876.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,539,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
877.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,456,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
878.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,578,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
879.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,561,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
880.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
881.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,571,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
882.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,588,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
883.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,478,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
884.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,432,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
885.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
886.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,421,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
887.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,537,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
888.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,424,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
889.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,412,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
890.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,481,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
