time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
629.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1049,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
630.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1272,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
631.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1283,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
632.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1362,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
633.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1069,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
634.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1150,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
635.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1002,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
636.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1322,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
637.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1326,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
638.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1395,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
639.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1162,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
640.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1368,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
641.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1399,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
642.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
643.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1305,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
644.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1300,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
645.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1311,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
646.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1010,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
647.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1049,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
648.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,997,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
649.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1077,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
650.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1169,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
651.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1299,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
652.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1190,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
653.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1107,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
654.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1309,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
655.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1114,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
656.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1016,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
657.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1068,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
658.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1419,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
659.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,997,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
660.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1342,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
661.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1100,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
662.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1359,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
663.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1362,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
664.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1339,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
665.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1093,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
666.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1364,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
667.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1216,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
668.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1187,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
669.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1078,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
670.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1058,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
671.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,994,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
672.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1218,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
673.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1065,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
674.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1246,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
675.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1251,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
676.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1057,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
677.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,989,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
678.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1399,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
679.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1036,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
680.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1023,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
681.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1147,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
682.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1369,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
683.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1154,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
684.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1285,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
685.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1390,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
686.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1253,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
687.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1408,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
688.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1191,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
689.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1184,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
690.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1121,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
691.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1403,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
692.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1161,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
693.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1415,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
694.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1248,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
695.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,961,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
696.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1344,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
697.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1207,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
698.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1403,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
699.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1208,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
700.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1216,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
701.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1009,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
702.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1270,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
703.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1111,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
704.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1064,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
705.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1091,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
706.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,995,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
707.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1239,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
708.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1351,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
709.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1175,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
710.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,972,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
711.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1187,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
712.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1360,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
713.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1186,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
714.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1291,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
715.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,968,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
716.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1392,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
717.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1120,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
718.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1115,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
719.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1407,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
720.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,971,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
721.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1112,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
722.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1273,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
723.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1101,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
724.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,975,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
725.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1397,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
726.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,982,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
727.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1263,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
728.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1202,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
729.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1355,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
730.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1368,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
731.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1000,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
732.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1343,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
733.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,964,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
734.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1405,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
735.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1290,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
736.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1188,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
737.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1016,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
738.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1321,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
739.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1149,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
740.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,980,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
741.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1249,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
742.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1178,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
743.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1118,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
744.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1386,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
745.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
746.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1014,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
747.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1321,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
748.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1224,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
749.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1382,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
750.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1425,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
751.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1177,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
752.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1369,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
753.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1012,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
754.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1235,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
755.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1160,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
756.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1103,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
757.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1011,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
758.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1253,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
759.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1009,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
760.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1419,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
761.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1370,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
762.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1151,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
763.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1118,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
764.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1163,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
765.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1184,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
766.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1107,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
767.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1003,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
768.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1439,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
769.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1313,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
770.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1247,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
771.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1364,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
772.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1124,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
773.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1321,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
774.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1337,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
775.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1199,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
776.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1104,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
777.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1374,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
778.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1310,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
779.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1232,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
780.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1395,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
781.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1407,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
782.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1313,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
783.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1093,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
784.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1208,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
785.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1072,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
786.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1420,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
787.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1394,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
788.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1221,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
789.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1007,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
790.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1036,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
791.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1243,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
792.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1292,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
793.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1129,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
794.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1238,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
795.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1436,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
796.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1250,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
797.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1425,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
798.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1202,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
799.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1290,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
800.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1117,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
801.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1115,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
802.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1107,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
803.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1005,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
804.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1143,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
805.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1162,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
806.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1419,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
807.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1394,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
808.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1207,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
809.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1002,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
810.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,964,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
811.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1273,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
812.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1306,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
813.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1355,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
814.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1253,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
815.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1036,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
816.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1189,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
817.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1249,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
818.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1380,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
819.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,993,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
820.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1086,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
821.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1091,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
822.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1419,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
823.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1228,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
824.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1086,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
825.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1436,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
826.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1360,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
827.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1323,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
828.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1233,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
829.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1162,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
830.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1076,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
831.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1053,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
832.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1133,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
833.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1083,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
834.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1370,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
835.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1175,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
836.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1274,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
837.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,972,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
838.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1279,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
